date,01-unknown,01-unknown-cumulative,02-export-tenths-watt,02-export-tenths-watt-cumulative,03-unknown,03-unknown-cumulative,04-unknown,04-unknown-cumulative,09-unknown,09-unknown-cumulative,10-also-export-tenths-watt,10-also-export-tenths-watt-cumulative,13-unknown,14-unknown,21-unknown,21-unknown-cumulative,22-unknown,22-unknown-cumulative,23-unknown,23-unknown-cumulative,24-unknown,24-unknown-cumulative,29-unknown,29-unknown-cumulative,30-unknown,30-unknown-cumulative,31-unknown,32-unknown,33-unknown,36864-unknown,41-unknown,41-unknown-cumulative,42-unknown,42-unknown-cumulative,43-unknown,43-unknown-cumulative,44-unknown,44-unknown-cumulative,49-unknown,49-unknown-cumulative,50-unknown,50-unknown-cumulative,51-unknown,52-unknown,53-unknown,61-unknown,61-unknown-cumulative,62-unknown,62-unknown-cumulative,63-unknown,63-unknown-cumulative,64-unknown,64-unknown-cumulative,69-unknown,69-unknown-cumulative,70-unknown,70-unknown-cumulative,71-unknown,72-unknown,73-unknown,uptime-millis
2023-06-04 15:42:00.986210,960,63068535720,0,53639729280,0,25739127360,3493,13824934200,3622,75456925200,0,58420673640,265,49940,5425,30297107880,0,20817159120,803,14022066960,0,1214175600,5484,33102611280,0,22128112800,2374,232961,989,0,0,24968098440,955,23219691840,0,8867156760,1913,7049449800,0,30006747720,2138,23892732720,969,236018,447,0,22961877120,3510,24761428560,0,5568479280,2383,8279883360,0,28122981840,4243,25366439160,1865,234766,827,2266140935
2023-06-04 15:43:00.966978,0,63068540400,1485,53639733240,0,25739127360,3609,13824955080,0,75456938520,3903,58420684080,381,49973,0,30297123000,6577,20817168120,629,14022071640,0,1214175600,0,33102627120,6607,22128121800,2838,234406,995,0,7137,24968112120,0,23219696880,0,8867156760,1851,7049460960,7373,30006762120,0,23892741360,3162,234607,968,0,22961877120,2046,24761442240,0,5568479280,2387,8279897760,0,28122981840,3144,25366459320,1409,234894,651,2266200915
2023-06-04 15:44:00.955142,5158,63068546520,0,53639738280,0,25739127360,3788,13824977760,6400,75456952920,0,58420695600,806,49944,0,30297123000,7665,20817217800,627,14022074880,0,1214175600,0,33102627120,7690,22128171480,3325,234722,997,0,14822,24968174400,0,23219696880,0,8867156760,1984,7049472480,14954,30006825840,0,23892741360,6405,233874,991,0,22961877120,1999,24761454120,0,5568479280,2431,8279912160,0,28122981840,3148,25366478400,1411,235437,635,2266260905
2023-06-04 15:45:00.948499,579,63068551920,0,53639743680,0,25739127360,3910,13825001160,3952,75456969120,0,58420705680,146,49938,0,30297123000,11097,20817280080,507,14022078120,0,1214175600,0,33102627120,11108,22128233760,4737,235018,999,0,13849,24968250360,0,23219696880,0,8867156760,1998,7049484360,13993,30006902880,0,23892741360,6000,233594,990,0,22961877120,2174,24761467800,0,5568479280,2419,8279926920,0,28122981840,3252,25366497840,1452,235343,668,2266320895
2023-06-04 15:46:00.927004,0,63068556240,2813,53639747640,0,25739127360,4001,13825024560,0,75456985320,4891,58420715040,575,49946,0,30297123000,12608,20817349920,483,14022081360,0,1214175600,0,33102627120,12617,22128303600,5379,235100,999,0,11187,24968330640,0,23219696880,0,8867156760,2041,7049496600,11372,30006983880,0,23892741360,4876,233898,984,0,22961877120,1393,24761477880,0,5568479280,2443,8279941320,0,28122981840,2812,25366515840,1289,235080,495,2266380876
2023-06-04 15:47:00.915928,1835,63068560560,0,53639753760,0,25739127360,2258,13825039320,2909,75456995400,0,58420724040,631,49948,5829,30297146400,0,20817357120,850,14022086040,0,1214175600,5890,33102650880,0,22128310800,2554,232588,990,0,1865,24968346120,0,23219697960,0,8867156760,2011,7049508480,2742,30007002960,0,23892744240,1245,235567,680,0,22961877120,5859,24761510280,0,5568479280,1097,8279948880,0,28122981840,5961,25366549680,2571,235016,983,2266440865
2023-06-04 15:48:00.904941,0,63068561640,14,53639755560,0,25739127360,365,13825051560,0,75457001520,366,58420731240,38,49945,11553,30297187800,0,20817357120,976,14022091080,0,1214175600,11594,33102692640,0,22128310800,5005,232122,996,0,0,24968347920,5817,23219706600,0,8867156760,256,7049519640,0,30007005480,5823,23892757920,2476,236672,999,0,22961877120,5750,24761544840,0,5568479280,1085,8279955360,0,28122981840,5852,25366584960,2526,234715,983,2266500855
2023-06-04 15:49:00.894021,0,63068561640,20,53639755560,0,25739127360,254,13825053720,0,75457002600,255,58420732320,77,49980,11327,30297256560,0,20817357120,966,14022096840,0,1214175600,11368,33102761400,0,22128310800,4910,232030,996,0,0,24968347920,5710,23219741160,0,8867156760,203,7049521080,0,30007005480,5714,23892792480,2433,236288,999,0,22961877120,5637,24761579040,0,5568479280,1018,8279961480,0,28122981840,5728,25366619520,2476,234588,984,2266560845
2023-06-04 15:50:00.877530,0,63068562000,88,53639755560,0,25739127360,288,13825055160,0,75457003320,301,58420733040,291,49970,10996,30297323520,0,20817357120,1027,14022102960,0,1214175600,11044,33102829080,0,22128310800,4762,232445,996,0,0,24968347920,5577,23219775000,0,8867156760,237,7049522160,0,30007005480,5582,23892826320,2378,236185,999,0,22961877120,5506,24761612520,0,5568479280,1078,8279967960,0,28122981840,5611,25366653720,2423,234966,981,2266620825
2023-06-04 15:51:00.864626,31,63068562000,0,53639755560,0,25739127360,352,13825057320,353,75457004760,0,58420734120,89,49965,10800,30297389400,0,20817357120,953,14022108720,0,1214175600,10842,33102894960,0,22128310800,4686,231928,996,0,0,24968347920,5412,23219808120,0,8867156760,238,7049523600,0,30007005480,5418,23892859440,2308,236205,999,0,22961877120,5356,24761644920,0,5568479280,1068,8279974440,0,28122981840,5461,25366686840,2360,234938,981,2266680815
2023-06-04 15:52:00.856794,141,63068562000,0,53639755920,0,25739127360,221,13825059480,262,75457005840,0,58420734840,538,49996,10675,30297453840,0,20817357120,977,14022114480,0,1214175600,10720,33102959400,0,22128310800,4618,232708,996,0,0,24968347920,5312,23219840520,0,8867156760,204,7049525040,0,30007005480,5316,23892891840,2271,235756,999,0,22961877120,5222,24761676960,0,5568479280,995,8279980560,0,28122981840,5316,25366719240,2316,233230,982,2266740806
2023-06-04 15:53:00.837169,14,63068562720,0,53639756280,0,25739127360,316,13825061280,317,75457007280,0,58420736280,46,49971,10405,30297516120,0,20817357120,973,14022120240,0,1214175600,10450,33103022040,0,22128310800,4505,232532,996,0,0,24968347920,5237,23219871840,0,8867156760,262,7049526480,0,30007005480,5244,23892923520,2243,235451,999,0,22961877120,5154,24761707920,0,5568479280,1027,8279986680,0,28122981840,5255,25366750920,2294,232902,981,2266800785
2023-06-04 15:54:00.825666,0,63068563440,1,53639757000,0,25739127720,269,13825062360,0,75457008360,269,58420737360,2,49953,10192,30297578040,0,20817357120,1072,14022127080,0,1214175600,10249,33103084320,0,22128310800,4412,232918,995,0,0,24968347920,5146,23219903160,0,8867156760,281,7049528280,0,30007005480,5154,23892954480,2202,235677,999,0,22961877120,5047,24761738520,0,5568479280,1060,8279992800,0,28122981840,5157,25366782240,2254,232724,979,2266860775
2023-06-04 15:55:00.816226,3,63068563440,0,53639757000,0,25739127720,227,13825063800,227,75457009080,0,58420738080,12,49967,9962,30297638160,0,20817357120,1064,14022133560,0,1214175600,10019,33103145160,0,22128310800,4318,232678,994,0,0,24968347920,5027,23219933760,0,8867156760,256,7049529720,0,30007005480,5033,23892985080,2153,235573,999,0,22961877120,4933,24761768400,0,5568479280,1035,8279999280,0,28122981840,5040,25366812480,2203,232894,979,2266920765
2023-06-04 15:56:00.806939,14,63068563800,0,53639757000,0,25739127720,126,13825064880,126,75457009800,0,58420738440,111,49999,9750,30297697200,0,20817357120,1076,14022140040,0,1214175600,9809,33103204560,0,22128310800,4217,233585,994,0,0,24968347920,4909,23219963280,0,8867156760,211,7049531160,0,30007005480,4914,23893014960,2101,235822,999,0,22961877120,4826,24761797560,0,5568479280,990,8280005400,0,28122981840,4927,25366842360,2147,233327,980,2266980756
2023-06-04 15:57:00.785543,24,63068563800,0,53639757360,0,25739127720,112,13825065960,115,75457010160,0,58420739160,211,50003,9524,30297755160,0,20817357120,1102,14022146520,0,1214175600,9588,33103262520,0,22128310800,4126,233080,993,0,0,24968347920,4800,23219992440,0,8867156760,210,7049532600,0,30007005480,4805,23893044120,2056,235792,999,0,22961877120,4700,24761826000,0,5568479280,1005,8280011520,0,28122981840,4806,25366871520,2102,232976,978,2267040735
2023-06-04 15:58:00.777270,43,63068563800,0,53639757360,0,25739127720,153,13825066680,159,75457010880,0,58420739160,268,49999,9337,30297811320,0,20817357120,1108,14022153000,0,1214175600,9403,33103319400,0,22128310800,4057,232502,993,0,0,24968347920,4674,23220020880,0,8867156760,203,7049534040,0,30007005480,4678,23893072560,1999,236223,999,0,22961877120,4621,24761854080,0,5568479280,1059,8280017280,0,28122981840,4740,25366900320,2060,234691,975,2267100726
2023-06-04 15:59:00.765924,0,63068564520,2491,53639757720,0,25739127720,217,13825067760,0,75457011960,2501,58420740240,996,50006,6633,30297866400,0,20817357120,1016,14022159480,0,1214175600,6711,33103374840,0,22128310800,2892,233731,988,0,0,24968347920,4596,23220048600,0,8867156760,211,7049535120,0,30007005480,4601,23893100280,1967,235876,999,0,22961877120,4528,24761881440,0,5568479280,1021,8280023760,0,28122981840,4642,25366928400,2034,232938,975,2267160716
2023-06-04 16:00:00.745939,28,63068564520,0,53639758080,0,25739127720,158,13825068480,160,75457012320,0,58420740600,172,50027,8938,30297920400,0,20817357120,1052,14022165600,0,1214175600,8999,33103428840,0,22128310800,3871,233348,993,0,0,24968347920,4484,23220075600,0,8867156760,206,7049536200,0,30007005480,4489,23893127280,1921,235681,999,0,22961877120,4426,24761908080,0,5568479280,1004,8280029880,0,28122981840,4538,25366955760,1992,232931,975,2267220696
2023-06-04 16:01:00.735905,0,63068564520,4,53639758080,0,25739127720,197,13825069920,0,75457013040,197,58420741320,21,50060,8723,30297973320,0,20817357120,997,14022171720,0,1214175600,8780,33103482120,0,22128310800,3779,233303,994,0,0,24968347920,4369,23220102240,0,8867156760,158,7049537280,0,30007005480,4372,23893153920,1864,236551,999,0,22961877120,4359,24761934720,0,5568479280,1036,8280036000,0,28122981840,4480,25366983120,1951,235103,973,2267280686
2023-06-04 16:02:00.724507,0,63068564880,21,53639758080,0,25739127720,327,13825071360,0,75457013760,328,58420742040,64,50069,8489,30298024800,0,20817357120,873,14022177840,0,1214175600,8534,33103534320,0,22128310800,3658,234166,995,0,0,24968347920,4276,23220128160,0,8867156760,189,7049538360,0,30007005480,4280,23893179840,1828,236177,999,0,22961877120,4234,24761960280,0,5568479280,1012,8280042480,0,28122981840,4354,25367009400,1914,233295,973,2267340675
2023-06-04 16:03:00.715589,0,63068564880,30,53639758080,0,25739127720,312,13825073160,0,75457014840,314,58420743120,96,50082,8249,30298075200,0,20817357120,911,14022183240,0,1214175600,8300,33103584720,0,22128310800,3570,233333,994,0,0,24968347920,4158,23220153360,0,8867156760,194,7049539800,0,30007005480,4162,23893205040,1782,236257,999,0,22961877120,4122,24761985480,0,5568479280,1029,8280048600,0,28122981840,4248,25367035320,1850,234911,970,2267400665
2023-06-04 16:04:00.698032,35,63068564880,0,53639758080,0,25739127720,352,13825075320,354,75457015920,0,58420743840,100,50083,8077,30298124160,0,20817357120,885,14022188640,0,1214175600,8125,33103634040,0,22128310800,3485,234071,994,0,0,24968347920,4061,23220177840,0,8867156760,225,7049540880,0,30007005480,4067,23893229880,1740,236407,998,0,22961877120,3981,24762009600,0,5568479280,1013,8280054720,0,28122981840,4108,25367060160,1808,233334,969,2267460645
2023-06-04 16:05:00.685576,8,63068565240,0,53639758440,0,25739127720,396,13825077480,396,75457017360,0,58420744920,21,50058,7864,30298172040,0,20817357120,879,14022194040,0,1214175600,7913,33103682280,0,22128310800,3407,233192,994,0,0,24968347920,3955,23220201960,0,8867156760,215,7049542320,0,30007005480,3961,23893254000,1700,235966,999,0,22961877120,3900,24762033360,0,5568479280,1060,8280060840,0,28122981840,4041,25367084640,1774,234360,965,2267520635
2023-06-04 16:06:00.675559,8,63068565600,0,53639758800,0,25739127720,474,13825080360,474,75457018800,0,58420746360,17,50042,7672,30298218120,0,20817357120,785,14022198720,0,1214175600,7712,33103728360,0,22128310800,3331,233223,995,0,0,24968347920,3793,23220225000,0,8867156760,212,7049543400,0,30007005480,3799,23893276680,1628,236299,998,0,22961877120,3871,24762056400,0,5568479280,1047,8280067320,0,28122981840,4010,25367108760,1759,234416,965,2267580625
2023-06-04 16:07:00.654574,0,63068565600,42,53639758800,0,25739127720,487,13825083240,0,75457020600,488,58420747440,85,50060,7474,30298263480,0,20817357120,754,14022203400,0,1214175600,7512,33103774440,0,22128310800,3254,232730,995,0,0,24968347920,3719,23220247680,0,8867156760,205,7049544840,0,30007005480,3725,23893299720,1602,236022,998,0,22961877120,3797,24762079080,0,5568479280,1035,8280073800,0,28122981840,3935,25367132520,1727,234138,965,2267640605
2023-06-04 16:08:00.645677,2,63068565600,0,53639758800,0,25739127720,479,13825086120,479,75457022400,0,58420748880,4,50050,7328,30298308120,0,20817357120,775,14022208080,0,1214175600,7369,33103818720,0,22128310800,3188,232993,994,0,0,24968347920,3634,23220269640,0,8867156760,200,7049545920,0,30007005480,3640,23893321680,1566,236157,998,0,22961877120,3692,24762101400,0,5568479280,1054,8280079920,0,28122981840,3839,25367155560,1686,234289,962,2267700595
2023-06-04 16:09:00.635255,0,63068565960,56,53639758800,0,25739127720,575,13825089360,0,75457024200,578,58420750320,97,50028,7052,30298351320,0,20817357120,731,14022212400,0,1214175600,7090,33103862280,0,22128310800,3059,233399,995,0,0,24968347920,3570,23220291240,0,8867156760,226,7049547360,0,30007005480,3577,23893343280,1542,235702,998,0,22961877120,3538,24762123360,0,5568479280,1080,8280086400,0,28122981840,3699,25367178240,1666,232332,956,2267760585
2023-06-04 16:10:00.616363,0,63068566680,12,53639759520,0,25739127720,659,13825093320,0,75457026720,660,58420752840,18,50018,6885,30298393440,0,20817357120,682,14022216720,0,1214175600,6919,33103904760,0,22128310800,3004,232442,995,0,0,24968347920,3410,23220312120,0,8867156760,245,7049548800,0,30007005480,3419,23893364160,1476,235485,997,0,22961877120,3487,24762144240,0,5568479280,1096,8280092880,0,28122981840,3656,25367200200,1614,233903,954,2267820565
2023-06-04 16:11:00.606090,77,63068566680,0,53639759520,0,25739127720,740,13825097640,744,75457028880,0,58420754640,104,50034,6810,30298434480,0,20817357120,602,14022220680,0,1214175600,6836,33103945800,0,22128310800,2985,231664,996,0,0,24968347920,3314,23220332280,0,8867156760,261,7049550240,0,30007005480,3325,23893384680,1436,236115,997,0,22961877120,3418,24762165120,0,5568479280,1081,8280099360,0,28122981840,3585,25367222160,1578,234239,953,2267880556
2023-06-04 16:12:00.596016,0,63068567040,6,53639759880,0,25739127720,707,13825101960,0,75457031400,707,58420757160,9,49994,6590,30298474080,0,20817357120,642,14022224280,0,1214175600,6621,33103985760,0,22128310800,2904,230999,995,0,0,24968347920,3246,23220352080,0,8867156760,274,7049552040,0,30007005480,3258,23893404120,1408,235998,996,0,22961877120,3350,24762185280,0,5568479280,1075,8280105840,0,28122981840,3518,25367243040,1550,233699,952,2267940545
2023-06-04 16:13:00.576328,0,63068567040,9,53639760240,0,25739127720,673,13825106280,0,75457033200,673,58420759320,14,50005,6432,30298513320,0,20817357120,644,14022227880,0,1214175600,6464,33104025000,0,22128310800,2828,231360,995,0,0,24968347920,3173,23220371520,0,8867156760,247,7049553480,0,30007005480,3183,23893423560,1378,235740,997,0,22961877120,3268,24762205080,0,5568479280,1069,8280112320,0,28122981840,3439,25367263920,1522,233545,950,2268000525
2023-06-04 16:14:00.566265,0,63068567040,12,53639760240,0,25739127720,667,13825110240,0,75457035360,667,58420761480,17,50011,6270,30298551120,0,20817357120,640,14022231840,0,1214175600,6302,33104063160,0,22128310800,2738,232414,995,0,0,24968347920,3120,23220390240,0,8867156760,232,7049554920,0,30007005480,3129,23893442640,1356,235491,997,0,22961877120,3161,24762224160,0,5568479280,1074,8280118800,0,28122981840,3339,25367284080,1506,231617,947,2268060515
2023-06-04 16:15:00.555720,0,63068567400,8802,53639805960,0,25739127720,782,13825114920,0,75457035720,8837,58420807560,996,49989,0,30298556880,2816,20817371520,537,14022235080,0,1214175600,0,33104068920,2867,22128325560,1278,232574,982,0,0,24968347920,3017,23220408600,0,8867156760,255,7049556720,0,30007005480,3028,23893461000,1314,235484,996,0,22961877120,2968,24762242520,0,5568479280,1064,8280125280,0,28122981840,3153,25367303880,1430,233128,941,2268120505
2023-06-04 16:16:00.545531,0,63068567400,8604,53639858520,0,25739127720,792,13825119960,0,75457035720,8641,58420860120,996,49983,0,30298556880,2744,20817388080,560,14022238320,0,1214175600,0,33104068920,2800,22128342480,1237,233192,980,0,0,24968347920,2927,23220426600,0,8867156760,274,7049558160,0,30007005480,2940,23893479000,1280,235264,996,0,22961877120,2933,24762260520,0,5568479280,1078,8280131760,0,28122981840,3125,25367322960,1397,233502,939,2268180495
2023-06-04 16:17:00.525965,0,63068567400,8395,53639909640,0,25739127720,743,13825124280,0,75457035720,8428,58420911600,996,49998,0,30298556880,2668,20817404280,561,14022241920,0,1214175600,0,33104068920,2726,22128359040,1210,233009,979,0,0,24968347920,2853,23220443880,0,8867156760,247,7049559600,0,30007005480,2863,23893496280,1247,235396,996,0,22961877120,2874,24762278160,0,5568479280,1057,8280137880,0,28122981840,3063,25367341320,1370,233613,939,2268240475
2023-06-04 16:18:00.517427,0,63068567400,8158,53639958600,0,25739127720,721,13825128600,0,75457035720,8190,58420960920,996,50007,0,30298556880,2588,20817419760,551,14022245160,0,1214175600,0,33104068920,2646,22128374880,1182,232539,978,0,0,24968347920,2762,23220460800,0,8867156760,231,7049561040,0,30007005480,2772,23893513200,1207,234932,997,0,22961877120,2808,24762294720,0,5568479280,1042,8280144360,0,28122981840,2995,25367359320,1349,233078,938,2268300465
2023-06-04 16:19:00.505846,0,63068567400,7950,53640006840,0,25739127720,691,13825132920,0,75457035720,7980,58421009160,996,50015,0,30298556880,2482,20817434880,579,14022248400,0,1214175600,0,33104068920,2549,22128390720,1134,233166,974,0,0,24968347920,2737,23220477000,0,8867156760,206,7049562480,0,30007005480,2745,23893529760,1196,234863,997,0,22961877120,2731,24762311280,0,5568479280,1063,8280150840,0,28122981840,2931,25367376960,1344,232114,932,2268360455
2023-06-04 16:20:00.487381,0,63068567400,7829,53640054360,0,25739127720,977,13825138320,0,75457035720,7890,58421057040,992,49987,0,30298556880,2533,20817450360,377,14022251280,0,1214175600,0,33104068920,2560,22128405840,1128,233336,989,0,0,24968347920,2645,23220493200,0,8867156760,262,7049563920,0,30007005480,2658,23893545960,1162,234709,995,0,22961877120,2652,24762327480,0,5568479280,1092,8280156960,0,28122981840,2868,25367394600,1299,233550,925,2268420435
2023-06-04 16:21:00.476496,0,63068567400,7570,53640100440,0,25739127720,950,13825144080,0,75457035720,7629,58421103480,992,49985,0,30298556880,2442,20817465120,385,14022253440,0,1214175600,0,33104068920,2472,22128420960,1092,233056,988,0,0,24968347920,2563,23220509040,0,8867156760,243,7049565360,0,30007005480,2574,23893561800,1126,234623,996,0,22961877120,2565,24762342960,0,5568479280,1092,8280163800,0,28122981840,2788,25367411520,1267,233626,920,2268480426
2023-06-04 16:22:00.466970,0,63068567400,7654,53640147240,0,25739127720,902,13825149480,0,75457035720,7707,58421150640,993,49991,0,30298556880,2746,20817481680,423,14022255960,0,1214175600,0,33104068920,2778,22128437880,1208,234042,988,0,0,24968347920,2478,23220524160,0,8867156760,263,7049566800,0,30007005480,2492,23893576920,1090,234673,994,0,22961877120,2430,24762358440,0,5568479280,1062,8280170280,0,28122981840,2652,25367428080,1229,232207,916,2268540415
2023-06-04 16:23:00.454364,0,63068567400,6844,53640190800,0,25739128080,852,13825154880,0,75457036080,6897,58421194560,992,50003,0,30298556880,2664,20817497880,408,14022258480,0,1214175600,0,33104068920,2695,22128454080,1182,232909,988,0,0,24968348640,1793,23220537120,0,8867157120,169,7049568240,0,30007006560,1801,23893589880,804,234901,996,0,22961877120,2387,24762373200,0,5568479280,1091,8280176760,0,28122981840,2625,25367443920,1204,233990,910,2268600405
2023-06-04 16:24:00.436494,0,63068567400,6802,53640231480,0,25739128080,912,13825160280,0,75457036080,6863,58421235600,991,49972,0,30298556880,2656,20817513720,398,14022260640,0,1214175600,0,33104068920,2686,22128470280,1169,233286,989,0,0,24968348640,1784,23220547920,0,8867157120,201,7049569320,0,30007006560,1795,23893600680,809,234558,994,0,22961877120,2362,24762387240,0,5568479280,1109,8280183240,0,28122981840,2610,25367459760,1196,233834,905,2268660385
2023-06-04 16:25:00.425363,0,63068567400,6697,53640271800,0,25739128080,863,13825165680,0,75457036080,6752,58421276280,992,49982,0,30298556880,2608,20817529560,402,14022263160,0,1214175600,0,33104068920,2639,22128486120,1157,233181,988,0,0,24968348640,1755,23220558360,0,8867157120,191,7049570400,0,30007006560,1765,23893611480,792,235077,994,0,22961877120,2334,24762401280,0,5568479280,1074,8280190080,0,28122981840,2570,25367475240,1168,234228,908,2268720375
2023-06-04 16:26:00.418802,0,63068567400,6506,53640311400,0,25739128080,857,13825171080,0,75457036080,6562,58421316240,991,49980,0,30298556880,2530,20817545040,407,14022265320,0,1214175600,0,33104068920,2563,22128501600,1125,233024,987,0,0,24968348640,1714,23220568800,0,8867157120,186,7049571480,0,30007006560,1724,23893621920,777,234584,994,0,22961877120,2262,24762414960,0,5568479280,1079,8280196560,0,28122981840,2506,25367490360,1148,233620,903,2268780365
2023-06-04 16:27:00.396603,0,63068567400,6367,53640349560,0,25739128080,864,13825176120,0,75457036080,6425,58421354760,991,49975,0,30298556880,2474,20817559800,409,14022267840,0,1214175600,0,33104068920,2508,22128516720,1098,233150,987,0,0,24968348640,1689,23220578880,0,8867157120,189,7049572920,0,30007006560,1700,23893632000,764,234453,994,0,22961877120,2204,24762428280,0,5568479280,1085,8280203040,0,28122981840,2456,25367505120,1130,233676,897,2268840345
2023-06-04 16:28:00.387095,0,63068567400,6093,53640387360,0,25739128080,851,13825181160,0,75457036080,6152,58421392560,990,49988,0,30298556880,2378,20817574560,423,14022270360,0,1214175600,0,33104068920,2415,22128531840,1061,232830,985,0,0,24968348640,1614,23220588960,0,8867157120,186,7049574000,0,30007006560,1625,23893642080,739,234756,993,0,22961877120,2101,24762441240,0,5568479280,1088,8280209520,0,28122981840,2366,25367519880,1099,233712,888,2268900335
2023-06-04 16:29:00.376040,0,63068567760,5396,53640422640,0,25739128080,675,13825185840,0,75457036440,5438,58421428560,992,50008,0,30298557600,1781,20817587880,582,14022273240,0,1214175600,0,33104069640,1874,22128545520,836,233061,951,0,0,24968348640,1566,23220598320,0,8867157120,187,7049575080,0,30007006560,1577,23893651800,721,234601,993,0,22961877120,2049,24762453840,0,5568479280,1069,8280216000,0,28122981840,2311,25367533920,1077,233212,887,2268960325
2023-06-04 16:30:00.356031,0,63068567760,5279,53640454320,0,25739128080,690,13825190160,0,75457036440,5324,58421460240,992,49971,0,30298557600,1729,20817598320,576,14022276840,0,1214175600,0,33104069640,1823,22128556320,814,233180,949,0,0,24968348640,1531,23220607680,0,8867157120,189,7049576160,0,30007006560,1543,23893660800,702,235098,992,0,22961877120,2018,24762466080,0,5568479280,1077,8280222120,0,28122981840,2288,25367547600,1067,233564,882,2269020305
2023-06-04 16:31:00.346524,0,63068567760,5132,53640485640,0,25739128080,633,13825193760,0,75457036440,5171,58421491920,992,50002,0,30298557600,1707,20817608760,594,14022280440,0,1214175600,0,33104069640,1807,22128567480,807,233222,944,0,0,24968348640,1486,23220616680,0,8867157120,181,7049577240,0,30007006560,1497,23893670160,685,234990,993,0,22961877120,1939,24762477960,0,5568479280,1046,8280228600,0,28122981840,2203,25367560920,1036,233272,880,2269080295
2023-06-04 16:32:00.336035,0,63068567760,5022,53640515880,0,25739128080,706,13825198080,0,75457036440,5071,58421522520,990,49979,0,30298557600,1677,20817618840,570,14022283680,0,1214175600,0,33104069640,1771,22128577920,794,233152,947,0,0,24968348640,1454,23220625320,0,8867157120,205,7049578320,0,30007006560,1468,23893678800,680,234722,990,0,22961877120,1891,24762489480,0,5568479280,1070,8280235080,0,28122981840,2173,25367574240,1029,233042,870,2269140285
2023-06-04 16:33:00.316987,0,63068567760,4918,53640545760,0,25739128080,717,13825202400,0,75457036440,4970,58421552400,990,49994,0,30298557600,1644,20817628560,574,14022287280,0,1214175600,0,33104069640,1741,22128588360,782,232665,944,0,0,24968348640,1419,23220633960,0,8867157120,214,7049579760,0,30007006560,1435,23893687440,665,234836,989,0,22961877120,1855,24762500640,0,5568479280,1077,8280241560,0,28122981840,2145,25367587200,1010,233270,865,2269200265
2023-06-04 16:34:00.305517,0,63068567760,4689,53640574560,0,25739128080,698,13825206360,0,75457036440,4741,58421581920,989,49989,0,30298557600,1579,20817638280,573,14022290880,0,1214175600,0,33104069640,1680,22128598800,756,232794,940,0,0,24968348640,1328,23220642240,0,8867157120,201,7049580840,0,30007006560,1344,23893696080,625,234751,989,0,22961877120,1782,24762511440,0,5568479280,1070,8280247680,0,28122981840,2078,25367599800,986,233276,857,2269260255
2023-06-04 16:35:00.296610,0,63068567760,4528,53640602640,0,25739128080,675,13825210680,0,75457036440,4578,58421610360,989,49999,0,30298557600,1515,20817648000,579,14022294120,0,1214175600,0,33104069640,1622,22128608880,731,233017,934,0,0,24968348640,1286,23220650160,0,8867157120,182,7049581920,0,30007006560,1298,23893704000,606,234377,990,0,22961877120,1728,24762522240,0,5568479280,1072,8280254160,0,28122981840,2034,25367612400,962,233245,850,2269320245
2023-06-04 16:36:00.278494,0,63068567760,4500,53640629640,0,25739128080,729,13825215000,0,75457036440,4559,58421637720,987,49980,0,30298557600,1528,20817657000,561,14022297360,0,1214175600,0,33104069640,1628,22128618600,736,232773,939,0,0,24968348640,1255,23220657720,0,8867157120,205,7049583360,0,30007006560,1272,23893711560,596,234510,987,0,22961877120,1717,24762532680,0,5568479280,1085,8280260640,0,28122981840,2031,25367624640,957,233313,845,2269380225
2023-06-04 16:37:00.267018,0,63068567760,4453,53640656640,0,25739128080,736,13825219320,0,75457036440,4513,58421664720,987,49975,0,30298557600,1514,20817666000,563,14022300960,0,1214175600,0,33104069640,1615,22128628320,729,233044,937,0,0,24968348640,1266,23220665280,0,8867157120,209,7049584440,0,30007006560,1283,23893719480,598,234068,987,0,22961877120,1673,24762542760,0,5568479280,1090,8280267120,0,28122981840,1996,25367636520,947,233350,838,2269440215
2023-06-04 16:38:00.257554,0,63068567760,4800,53640684000,0,25739128080,879,13825224000,0,75457036440,4880,58421692440,984,49979,0,30298557600,1939,20817676080,408,14022303840,0,1214175600,0,33104069640,1982,22128638760,880,232902,979,0,0,24968348640,1234,23220672840,0,8867157120,196,7049585520,0,30007006560,1249,23893726680,576,234583,988,0,22961877120,1628,24762552840,0,5568479280,1091,8280273600,0,28122981840,1960,25367648760,948,233345,831,2269500205
2023-06-04 16:39:00.244944,0,63068567760,4508,53640712080,0,25739128080,882,13825229400,0,75457036440,4594,58421721240,981,49969,0,30298557600,1856,20817687240,412,14022306360,0,1214175600,0,33104069640,1901,22128650280,842,233382,976,0,0,24968348640,1121,23220680040,0,8867157120,213,7049586960,0,30007006560,1141,23893733880,536,234096,982,0,22961877120,1532,24762562560,0,5568479280,1081,8280280440,0,28122981840,1875,25367660280,905,233074,817,2269560195
2023-06-04 16:40:00.225637,0,63068567760,4509,53640738000,0,25739128080,861,13825234800,0,75457036440,4591,58421747880,982,49992,0,30298557600,1834,20817698040,386,14022308520,0,1214175600,0,33104069640,1875,22128661440,840,233299,979,0,0,24968348640,1096,23220686160,0,8867157120,181,7049588040,0,30007006560,1111,23893740360,522,235017,987,0,22961877120,1579,24762571560,0,5568479280,1067,8280286920,0,28122981840,1905,25367671440,917,233252,829,2269620175
